Unnamed: 0,individualID,domainID,siteID,plotID,subplotID,pointID,stemDistance,stemAzimuth,scientificName,taxonRank,adjNorthing,adjEasting,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,adjElevation,adjElevationUncertainty,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,biomass,sampling_area,geometry,area,individualStemNumberDensity,individualBasalArea
2440,NEON.PLA.D17.SOAP.04466,D17,SOAP,SOAP_017,32.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.7,0.3,,,1.4,1.3,,ellipsoid or sphere,2.4,10.0,,,,,,,,,398.3574581913099,80.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0125,
2441,NEON.PLA.D17.SOAP.04467,D17,SOAP,SOAP_017,32.0,,,,Ribes roezlii Regel,species,,,,,,,,small shrub,Live,,,1.2,,,,1.5,0.7,,inverted cone,1.0,10.0,0.1,0.2,,,,,,,42.991395886114645,80.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0125,
2446,NEON.PLA.D17.SOAP.04471,D17,SOAP,SOAP_017,32.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.1,,,,1.9,0.7,,inverted cone,1.3,10.0,0.2,0.1,,,,,,,78.4540047572056,80.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0125,
2447,NEON.PLA.D17.SOAP.04471,D17,SOAP,SOAP_017,32.0,,,,Ceanothus cuneatus (Hook.) Nutt.,species,,,,,,,,small shrub,Live,,,1.1,,,,1.9,0.7,,inverted cone,1.4,10.0,0.2,0.1,,,,,,,95.47954079750855,80.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0125,
2453,NEON.PLA.D17.SOAP.04476,D17,SOAP,SOAP_017,32.0,41.0,5.8,173.2,Calocedrus decurrens (Torr.) Florin,species,4100645.66440005,300554.793943016,0.71,37.030849270067,-119.242307758713,1142.85,1.11,multi-bole tree,Standing dead,57.4,130.0,23.1,,,,4.1,3.9,Full sun,,,,,,,,,,,,1121.6792725719372,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,2587.6984528353764
2454,NEON.PLA.D17.SOAP.04476,D17,SOAP,SOAP_017,32.0,41.0,5.8,173.2,Calocedrus decurrens (Torr.) Florin,species,4100645.66440005,300554.793943016,0.71,37.030849270067,-119.242307758713,1142.85,1.11,multi-bole tree,"Dead, broken bole",57.4,130.0,23.1,,4.9,,4.1,3.9,Full sun,,,,,,,,,,,,1121.6792725719372,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,2587.6984528353764
2707,NEON.PLA.D17.SOAP.04970,D17,SOAP,SOAP_017,40.0,49.0,2.6,109.4,Calocedrus decurrens (Torr.) Florin,species,4100661.22493106,300546.842148911,0.72,37.0309877418797,-119.242401218925,1139.46,1.12,single bole tree,Live,14.7,130.0,6.4,,,,1.7,1.4,Partially shaded,,,,,,,,,,,,41.54374677638396,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,169.71668912855458
2715,NEON.PLA.D17.SOAP.04977,D17,SOAP,SOAP_017,40.0,49.0,6.1,102.0,Pinus ponderosa Lawson & C. Lawson,species,4100660.82028869,300550.356470364,0.72,37.0309848435778,-119.242361628639,1139.46,1.12,single bole tree,"Dead, broken bole",42.9,130.0,20.5,,20.5,,2.6,2.1,Partially shaded,,,,,,,,,,,,767.7071956107911,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1445.4546338982977
2716,NEON.PLA.D17.SOAP.04978,D17,SOAP,SOAP_017,40.0,49.0,6.6,115.8,Pinus ponderosa Lawson & C. Lawson,species,4100659.21602474,300550.331873891,0.72,37.0309703880082,-119.242361479941,1139.46,1.12,single bole tree,"Dead, broken bole",68.8,130.0,25.1,,25.1,,4.0,2.6,Partially shaded,,,,,,,,,,,,2458.0897104161804,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,3717.635082552017
2717,NEON.PLA.D17.SOAP.04980,D17,SOAP,SOAP_017,40.0,49.0,5.6,128.3,Calocedrus decurrens (Torr.) Florin,species,4100658.61778742,300548.784517675,0.72,37.0309646707273,-119.242378705844,1139.46,1.12,single bole tree,Standing dead,14.7,130.0,5.9,,,,2.2,1.8,Partially shaded,,,,,,,,,,,,41.54374677638396,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,169.71668912855458
2718,NEON.PLA.D17.SOAP.04981,D17,SOAP,SOAP_017,40.0,49.0,7.8,143.2,Calocedrus decurrens (Torr.) Florin,species,4100655.84284531,300549.062154068,0.72,37.0309397345187,-119.242374851423,1139.46,1.12,single bole tree,Standing dead,47.5,130.0,22.3,,,,2.6,2.4,Partially shaded,,,,,,,,,,,,709.4822905778523,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1772.0546061654927
2719,NEON.PLA.D17.SOAP.04982,D17,SOAP,SOAP_017,41.0,51.0,5.8,239.7,Calocedrus decurrens (Torr.) Florin,species,4100658.34902978,300559.745795806,0.7,37.0309645781872,-119.242255485717,1134.58,1.1,single bole tree,"Dead, broken bole",39.7,130.0,11.5,,11.5,,3.9,2.4,Partially shaded,,,,,,,,,,,,459.679358007952,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1237.8581913490843
2720,NEON.PLA.D17.SOAP.04983,D17,SOAP,SOAP_017,41.0,51.0,7.0,233.0,Calocedrus decurrens (Torr.) Florin,species,4100657.06258484,300559.16304143,0.7,37.0309528668041,-119.242261692089,1134.58,1.1,single bole tree,Standing dead,38.2,130.0,19.7,,,,2.9,2.5,Partially shaded,,,,,,,,,,,,418.77782555764446,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1146.0844159560927
2721,NEON.PLA.D17.SOAP.04984,D17,SOAP,SOAP_017,41.0,51.0,7.6,184.0,Calocedrus decurrens (Torr.) Florin,species,4100653.69380322,300564.2233408,0.7,37.0309235974487,-119.242203947642,1134.58,1.1,single bole tree,Live,18.3,130.0,7.1,,,,2.4,2.1,Partially shaded,,,,,,,,,,,,70.58002089546632,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,263.02199094017146
2722,NEON.PLA.D17.SOAP.04985,D17,SOAP,SOAP_017,41.0,41.0,2.5,25.4,Calocedrus decurrens (Torr.) Florin,species,4100653.68193823,300555.179537834,0.71,37.0309215696372,-119.242305550718,1142.85,1.11,single bole tree,Standing dead,23.9,130.0,9.2,,,,2.9,2.5,Full sun,,,,,,,,,,,,134.65270812709798,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,448.6272849142564
2723,NEON.PLA.D17.SOAP.04986,D17,SOAP,SOAP_017,41.0,41.0,4.8,80.5,Calocedrus decurrens (Torr.) Florin,species,4100652.21582851,300558.841370887,0.71,37.0309091415077,-119.242264021976,1142.85,1.11,single bole tree,Standing dead,38.7,130.0,16.6,,,,3.5,2.0,Partially shaded,,,,,,,,,,,,432.1634669060774,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1176.2829753387246
2724,NEON.PLA.D17.SOAP.04987,D17,SOAP,SOAP_017,32.0,33.0,3.5,351.1,Calocedrus decurrens (Torr.) Florin,species,4100644.77130953,300563.296253648,0.7,37.0308430315122,-119.242211999596,1141.35,1.1,single bole tree,Live,16.4,130.0,7.0,,,,3.8,2.0,Partially shaded,,,,,,,,,,,,54.13723381094177,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,211.24069002737767
2725,NEON.PLA.D17.SOAP.05000,D17,SOAP,SOAP_017,32.0,33.0,3.7,347.6,Quercus chrysolepis Liebm.,species,4100644.92713743,300563.043219289,0.7,37.0308443813817,-119.242214883691,1141.35,1.1,single bole tree,Live,18.1,130.0,7.5,,,,4.8,3.6,Partially shaded,,,,,,,,,,,,127.62816065140555,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,257.30429231063806
2946,NEON.PLA.D17.SOAP.05857,D17,SOAP,SOAP_017,40.0,49.0,6.9,160.1,Calocedrus decurrens (Torr.) Florin,species,4100655.60056192,300546.738388896,0.72,37.0309370585546,-119.242400894503,1139.46,1.12,single bole tree,Standing dead,36.8,130.0,13.0,,,,3.0,3.0,Full sun,,,,,,,,,,,,382.6045833437817,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,1063.6176087993601
2947,NEON.PLA.D17.SOAP.05858,D17,SOAP,SOAP_017,32.0,31.0,4.1,67.6,Calocedrus decurrens (Torr.) Florin,species,4100643.35832854,300547.167798738,0.7,37.0308268783293,-119.24239282661,1148.72,1.1,single bole tree,Live,14.0,130.0,5.1,,,,2.8,2.8,Partially shaded,,,,,,,,,,,,36.917998966949824,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,153.93804002589985
2948,NEON.PLA.D17.SOAP.05859,D17,SOAP,SOAP_017,31.0,31.0,4.5,59.9,Calocedrus decurrens (Torr.) Florin,species,4100644.05273832,300547.270341393,0.7,37.0308331549801,-119.242391858535,1148.72,1.1,single bole tree,Standing dead,20.3,130.0,11.3,,,,2.6,1.8,Partially shaded,,,,,,,,,,,,90.71268770143384,400.0,"POLYGON ((300544.0939999993 4100641.4199999995, 300544.0939999993 4100661.4199999995, 300564.09399999987 4100661.4199999995, 300564.09399999987 4100641.4199999995, 300544.0939999993 4100641.4199999995))",400.00000001164153,0.0025,323.6547291544545
2448,NEON.PLA.D17.SOAP.04472,D17,SOAP,SOAP_015,40.0,49.0,7.5,97.0,Pinus ponderosa Lawson & C. Lawson,species,4101498.23455992,299740.316976137,0.73,37.0383553551419,-119.25168511542,1055.74,1.14,single bole tree,Standing dead,134.8,130.0,57.9,,,,6.3,6.2,Full sun,,,,,,,,,,,,12890.723441611863,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,14271.501443021572
2449,NEON.PLA.D17.SOAP.04473,D17,SOAP,SOAP_015,40.0,49.0,7.4,99.9,Calocedrus decurrens (Torr.) Florin,species,4101497.87630466,299740.162689014,0.73,37.0383520952817,-119.251686753642,1055.74,1.14,multi-bole tree,Live,17.2,130.0,16.2,,,,8.6,4.3,Mostly shaded,,,,,,,,,,,,60.749463697139,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,232.35219265950107
2450,NEON.PLA.D17.SOAP.04473,D17,SOAP,SOAP_015,40.0,49.0,7.4,99.9,Calocedrus decurrens (Torr.) Florin,species,4101497.87630466,299740.162689014,0.73,37.0383520952817,-119.251686753642,1055.74,1.14,multi-bole tree,Live,28.9,130.0,16.2,,,,8.6,4.3,Mostly shaded,,,,,,,,,,,,213.21791959416723,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,655.9724000511827
2451,NEON.PLA.D17.SOAP.04474,D17,SOAP,SOAP_015,40.0,49.0,7.7,113.2,Calocedrus decurrens (Torr.) Florin,species,4101496.1152273,299739.950222112,0.73,37.0383361872411,-119.251688672255,1055.74,1.14,single bole tree,Standing dead,13.6,130.0,11.8,,,,3.0,1.8,Mostly shaded,,,,,,,,,,,,34.4174555183122,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,145.267244301992
2452,NEON.PLA.D17.SOAP.04475,D17,SOAP,SOAP_015,40.0,49.0,5.5,133.9,Calocedrus decurrens (Torr.) Florin,species,4101495.33486994,299736.835911114,0.73,37.0383284938651,-119.251723456734,1055.74,1.14,single bole tree,Live,22.2,130.0,14.1,,,,2.9,2.8,Mostly shaded,,,,,,,,,,,,112.63734178719571,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,387.07563084879837
2455,NEON.PLA.D17.SOAP.04477,D17,SOAP,SOAP_015,40.0,49.0,6.4,144.9,Calocedrus decurrens (Torr.) Florin,species,4101493.91242181,299736.552913613,0.73,37.0383156209435,-119.25172625793,1055.74,1.14,single bole tree,Live,23.5,130.0,15.1,,,,5.5,4.5,Partially shaded,,,,,,,,,,,,129.26473606173354,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,433.73613573624084
2456,NEON.PLA.D17.SOAP.04478,D17,SOAP,SOAP_015,40.0,41.0,7.7,293.9,Calocedrus decurrens (Torr.) Florin,species,4101491.16047022,299735.449074545,0.72,37.038290597547,-119.251737928224,1058.43,1.18,single bole tree,Live,23.3,130.0,14.4,,,,3.2,2.2,Mostly shaded,,,,,,,,,,,,126.61904158989475,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,426.38480892684066
2457,NEON.PLA.D17.SOAP.04479,D17,SOAP,SOAP_015,40.0,41.0,7.3,284.7,Calocedrus decurrens (Torr.) Florin,species,4101489.893313,299735.427775405,0.72,37.0382791792213,-119.251737830324,1058.43,1.18,single bole tree,Live,25.4,130.0,14.0,,,,4.7,3.7,Partially shaded,,,,,,,,,,,,156.0186617273532,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,506.7074790974977
2458,NEON.PLA.D17.SOAP.04480,D17,SOAP,SOAP_015,40.0,41.0,4.1,347.0,Calocedrus decurrens (Torr.) Florin,species,4101492.03579727,299741.566530677,0.72,37.0382997870255,-119.251669425958,1058.43,1.18,single bole tree,Live,29.5,130.0,15.1,,,,3.9,3.8,Partially shaded,,,,,,,,,,,,224.0865233356151,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,683.4927516966294
2459,NEON.PLA.D17.SOAP.04481,D17,SOAP,SOAP_015,40.0,41.0,5.5,346.8,Calocedrus decurrens (Torr.) Florin,species,4101493.39556397,299741.232900214,0.72,37.0383119638037,-119.251673536451,1058.43,1.18,single bole tree,Live,26.5,130.0,18.1,,,,4.1,2.7,Partially shaded,,,,,,,,,,,,172.87204239157336,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,551.5458602458581
2460,NEON.PLA.D17.SOAP.04482,D17,SOAP,SOAP_015,32.0,41.0,3.4,174.2,Calocedrus decurrens (Torr.) Florin,species,4101484.65828559,299742.83242141,0.72,37.0382336049357,-119.251653239292,1058.43,1.18,single bole tree,Standing dead,14.7,130.0,7.8,,,,2.5,2.1,Mostly shaded,,,,,,,,,,,,41.54374677638396,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,169.71668912855458
2461,NEON.PLA.D17.SOAP.04483,D17,SOAP,SOAP_015,32.0,41.0,3.8,160.1,Calocedrus decurrens (Torr.) Florin,species,4101484.46778512,299743.782272291,0.72,37.0382320916538,-119.251642516165,1058.43,1.18,single bole tree,Live,69.2,130.0,29.9,,,,8.2,7.2,Partially shaded,,,,,,,,,,,,1763.2669467293272,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,3760.989061171557
2462,NEON.PLA.D17.SOAP.04484,D17,SOAP,SOAP_015,32.0,41.0,7.0,178.8,Quercus kelloggii Newberry,species,4101481.04241522,299742.635426939,0.72,37.0382009933471,-119.251654490487,1058.43,1.18,single bole tree,"Live, physically damaged",35.0,130.0,5.2,,,,13.4,10.1,Partially shaded,,,,,,,,,,,,741.0770626713944,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,962.1127501618741
2463,NEON.PLA.D17.SOAP.04485,D17,SOAP,SOAP_015,32.0,41.0,3.8,93.0,Calocedrus decurrens (Torr.) Florin,species,4101487.84200337,299746.283622232,0.72,37.0382630181685,-119.251615309132,1058.43,1.18,single bole tree,Live,46.5,130.0,23.9,,,,6.4,6.1,Partially shaded,,,,,,,,,,,,673.8818981888758,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,1698.2271788061325
2464,NEON.PLA.D17.SOAP.04486,D17,SOAP,SOAP_015,32.0,33.0,6.3,300.4,Quercus chrysolepis Liebm.,species,4101481.00044271,299747.047793884,0.73,37.0382015565615,-119.251604902405,1063.79,1.21,single bole tree,"Live, physically damaged",15.3,130.0,6.9,,,,4.2,2.1,Partially shaded,,,,,,,,,,,,84.68078819272833,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,183.85385606970868
2465,NEON.PLA.D17.SOAP.04487,D17,SOAP,SOAP_015,32.0,33.0,5.7,287.0,Quercus chrysolepis Liebm.,species,4101479.47894872,299747.030692891,0.73,37.0381878482192,-119.251604689676,1063.79,1.21,multi-bole tree,"Live,  other damage",10.0,130.0,8.8,,,,9.9,9.4,Partially shaded,,,,,,,,,,,,29.988387158304384,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,78.53981633974483
2466,NEON.PLA.D17.SOAP.04487,D17,SOAP,SOAP_015,32.0,33.0,5.7,287.0,Quercus chrysolepis Liebm.,species,4101479.47894872,299747.030692891,0.73,37.0381878482192,-119.251604689676,1063.79,1.21,multi-bole tree,"Live,  other damage",15.2,140.0,8.8,,,,9.9,9.4,Partially shaded,,,,,,,,,,,,83.33612589621919,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,181.45839167134645
2467,NEON.PLA.D17.SOAP.04487,D17,SOAP,SOAP_015,32.0,33.0,5.7,287.0,Quercus chrysolepis Liebm.,species,4101479.47894872,299747.030692891,0.73,37.0381878482192,-119.251604689676,1063.79,1.21,multi-bole tree,"Live,  other damage",13.4,130.0,8.8,,,,9.9,9.4,Partially shaded,,,,,,,,,,,,61.26549148697389,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,141.0260942196458
2468,NEON.PLA.D17.SOAP.04488,D17,SOAP,SOAP_015,32.0,33.0,4.8,345.2,Quercus chrysolepis Liebm.,species,4101482.45318227,299751.255490362,0.73,37.038215539554,-119.251558011718,1063.79,1.21,single bole tree,Live,22.6,130.0,13.0,,,,7.7,5.9,Partially shaded,,,,,,,,,,,,219.44809191050228,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,401.14996593688073
2469,NEON.PLA.D17.SOAP.04489,D17,SOAP,SOAP_015,32.0,33.0,8.0,330.3,Calocedrus decurrens (Torr.) Florin,species,4101484.76148212,299748.517960653,0.73,37.0382357473431,-119.251589384576,1063.79,1.21,single bole tree,Standing dead,16.5,130.0,10.4,,,,1.8,1.5,Partially shaded,,,,,,,,,,,,54.93938252930663,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,213.8246499849553
2470,NEON.PLA.D17.SOAP.04490,D17,SOAP,SOAP_015,32.0,33.0,8.1,342.0,Calocedrus decurrens (Torr.) Florin,species,4101485.51598778,299749.978592346,0.73,37.0382428550579,-119.251573173831,1063.79,1.21,single bole tree,"Dead, broken bole",35.8,130.0,6.3,,6.3,,0.8,0.8,Partially shaded,,,,,,,,,,,,357.93268145752256,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,1006.5977021367055
2471,NEON.PLA.D17.SOAP.04491,D17,SOAP,SOAP_015,32.0,33.0,9.7,356.5,Quercus kelloggii Newberry,species,4101487.49433754,299751.889459167,0.73,37.0382610824598,-119.251552229944,1063.79,1.21,single bole tree,"Dead, broken bole",53.9,130.0,5.6,,5.6,,0.5,0.5,Partially shaded,,,,,,,,,,,,2126.1869637462155,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,2281.7465982839008
2472,NEON.PLA.D17.SOAP.04492,D17,SOAP,SOAP_015,41.0,41.0,4.0,28.4,Quercus kelloggii Newberry,species,4101491.55947429,299744.391326836,0.72,37.0382960992107,-119.251637560037,1058.43,1.18,single bole tree,Live,90.7,130.0,22.1,,,,16.4,9.4,Partially shaded,,,,,,,,,,,,7573.779601858142,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,6461.0701372074745
2473,NEON.PLA.D17.SOAP.04493,D17,SOAP,SOAP_015,41.0,41.0,3.1,3.0,Calocedrus decurrens (Torr.) Florin,species,4101491.13663156,299742.651071464,0.72,37.038291919253,-119.251657000874,1058.43,1.18,single bole tree,Live,25.8,130.0,16.8,,,,3.7,2.8,Partially shaded,,,,,,,,,,,,162.0299319386407,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,522.7924334838775
2474,NEON.PLA.D17.SOAP.04494,D17,SOAP,SOAP_015,41.0,41.0,2.8,53.2,Calocedrus decurrens (Torr.) Florin,species,4101489.71814608,299744.730877839,0.72,37.0382795860804,-119.251633254881,1058.43,1.18,single bole tree,Standing dead,19.0,130.0,10.8,,,,1.6,1.3,Mostly shaded,,,,,,,,,,,,77.29042733561455,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,283.5287369864788
2476,NEON.PLA.D17.SOAP.04496,D17,SOAP,SOAP_015,41.0,41.0,7.7,60.9,Calocedrus decurrens (Torr.) Florin,species,4101491.78566243,299749.216876117,0.72,37.0382991659898,-119.25158340077,1058.43,1.18,single bole tree,"Dead, broken bole",23.2,130.0,5.8,,5.8,,1.2,1.0,Partially shaded,,,,,,,,,,,,125.30821698551097,400.0,"POLYGON ((299732.4809999999 4101478.050999999, 299732.4809999999 4101498.051, 299752.481 4101498.051, 299752.481 4101478.050999999, 299732.4809999999 4101478.050999999))",400.00000002095476,0.0025,422.7327074670426
